Latitude,Longitude,Elevation,LatitudeID,LongitudeID
47.4498605390437,17.8498603195784,206.8,18,18
47.4498605390437,17.949860319178345,223.4,18,19
47.4498605390437,18.049860318778297,220.8,18,20
47.4498605390437,18.14986031837824,225.6,18,21
47.4498605390437,18.249860317978193,235.0,18,22
47.4498605390437,18.349860317578145,275.6,18,23
47.4498605390437,18.44986031717809,322.0,18,24
47.4498605390437,18.54986031677804,176.4,18,25
47.4498605390437,18.649860316377985,183.4,18,26
47.4498605390437,18.749860315977937,176.6,18,27
47.4498605390437,18.84986031557789,202.8,18,28
47.4498605390437,18.949860315177833,174.4,18,29
47.4498605390437,19.049860314777785,111.6,18,30
47.4498605390437,19.14986031437773,120.2,18,31
47.4498605390437,19.24986031397768,141.6,18,32
47.4498605390437,19.349860313577626,173.0,18,33
47.4498605390437,19.449860313177577,197.2,18,34
47.4498605390437,19.54986031277753,143.8,18,35
47.4498605390437,19.649860312377474,127.6,18,36
47.4498605390437,19.749860311977425,107.6,18,37
47.4498605390437,19.84986031157737,101.0,18,38
47.4498605390437,19.94986031117732,93.2,18,39
47.4498605390437,20.049860310777266,87.0,18,40
47.4498605390437,20.149860310377218,86.4,18,41
47.4498605390437,20.24986030997717,83.6,18,42
47.4498605390437,20.349860309577114,84.0,18,43
47.4498605390437,20.449860309177065,86.8,18,44
47.4498605390437,20.54986030877701,84.0,18,45
47.4498605390437,20.64986030837696,85.0,18,46
47.4498605390437,20.749860307976906,85.8,18,47
47.4498605390437,20.849860307576858,85.6,18,48
47.4498605390437,20.94986030717681,83.2,18,49
47.4498605390437,21.049860306776754,83.8,18,50
47.4498605390437,21.149860306376706,84.0,18,51
47.4498605390437,21.24986030597665,85.6,18,52
47.4498605390437,21.349860305576602,92.0,18,53
47.4498605390437,21.449860305176554,96.8,18,54
47.4498605390437,21.549860304776498,99.4,18,55
47.4498605390437,21.64986030437645,106.4,18,56
47.4498605390437,21.749860303976394,112.4,18,57
47.4498605390437,21.849860303576346,120.0,18,58
47.4498605390437,21.94986030317629,120.0,18,59
47.54986053872636,16.74986032397896,185.6,19,7
47.54986053872636,16.849860323578913,149.6,19,8
47.54986053872636,16.949860323178864,136.2,19,9
47.54986053872636,17.04986032277881,126.2,19,10
47.54986053872636,17.14986032237876,120.4,19,11
47.54986053872636,17.249860321978705,118.6,19,12
47.54986053872636,17.349860321578657,116.4,19,13
47.54986053872636,17.4498603211786,120.4,19,14
47.54986053872636,17.549860320778553,129.8,19,15
47.54986053872636,17.649860320378504,181.2,19,16
47.54986053872636,17.74986031997845,167.6,19,17
47.54986053872636,17.8498603195784,150.8,19,18
47.54986053872636,17.949860319178345,155.4,19,19
47.54986053872636,18.049860318778297,153.2,19,20
47.54986053872636,18.14986031837824,173.2,19,21
47.54986053872636,18.249860317978193,175.8,19,22
47.54986053872636,18.349860317578145,176.8,19,23
47.54986053872636,18.44986031717809,268.2,19,24
47.54986053872636,18.54986031677804,227.8,19,25
47.54986053872636,18.649860316377985,216.8,19,26
47.54986053872636,18.749860315977937,203.4,19,27
47.54986053872636,18.84986031557789,345.0,19,28
47.54986053872636,18.949860315177833,313.0,19,29
47.54986053872636,19.049860314777785,167.0,19,30
47.54986053872636,19.14986031437773,124.6,19,31
47.54986053872636,19.24986031397768,199.8,19,32
47.54986053872636,19.349860313577626,221.4,19,33
47.54986053872636,19.449860313177577,211.6,19,34
47.54986053872636,19.54986031277753,162.6,19,35
47.54986053872636,19.649860312377474,116.2,19,36
47.54986053872636,19.749860311977425,106.6,19,37
47.54986053872636,19.84986031157737,100.2,19,38
47.54986053872636,19.94986031117732,91.4,19,39
47.54986053872636,20.049860310777266,89.4,19,40
47.54986053872636,20.149860310377218,92.6,19,41
47.54986053872636,20.24986030997717,91.6,19,42
47.54986053872636,20.349860309577114,87.0,19,43
47.54986053872636,20.449860309177065,85.2,19,44
47.54986053872636,20.54986030877701,84.6,19,45
47.54986053872636,20.64986030837696,85.4,19,46
47.54986053872636,20.749860307976906,87.0,19,47
47.54986053872636,20.849860307576858,87.6,19,48
47.54986053872636,20.94986030717681,85.6,19,49
47.54986053872636,21.049860306776754,85.0,19,50
47.54986053872636,21.149860306376706,84.8,19,51
47.54986053872636,21.24986030597665,85.4,19,52
47.54986053872636,21.349860305576602,95.2,19,53
